timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,Hostname,IdleTime,Connect
1638210801638,376,CadastrarNovoAssociado,400,,Thread Group 1-1,text,false,,462,261,76,76,http://localhost:8080/assingAssociate,359,STFBSBC044602-L,0,3
1638210801977,500,CadastrarNovoAssociado,200,,Thread Group 1-69,text,true,,245,260,168,168,http://localhost:8080/assingAssociate,499,STFBSBC044602-L,0,1
1638210801777,706,CadastrarNovoAssociado,200,,Thread Group 1-27,text,true,,245,260,167,167,http://localhost:8080/assingAssociate,706,STFBSBC044602-L,0,2
1638210801986,519,CadastrarNovoAssociado,200,,Thread Group 1-70,text,true,,245,260,171,171,http://localhost:8080/assingAssociate,519,STFBSBC044602-L,0,1
1638210801892,613,CadastrarNovoAssociado,200,,Thread Group 1-52,text,true,,245,260,171,171,http://localhost:8080/assingAssociate,612,STFBSBC044602-L,0,2
1638210801716,802,CadastrarNovoAssociado,200,,Thread Group 1-17,text,true,,245,260,172,172,http://localhost:8080/assingAssociate,801,STFBSBC044602-L,0,0
1638210801937,587,CadastrarNovoAssociado,200,,Thread Group 1-61,text,true,,245,260,172,172,http://localhost:8080/assingAssociate,587,STFBSBC044602-L,0,0
1638210801690,850,CadastrarNovoAssociado,200,,Thread Group 1-12,text,true,,245,260,174,174,http://localhost:8080/assingAssociate,846,STFBSBC044602-L,0,1
1638210801757,802,CadastrarNovoAssociado,200,,Thread Group 1-23,text,true,,245,260,177,177,http://localhost:8080/assingAssociate,802,STFBSBC044602-L,0,2
1638210801791,802,CadastrarNovoAssociado,200,,Thread Group 1-32,text,true,,245,260,183,183,http://localhost:8080/assingAssociate,801,STFBSBC044602-L,0,1
1638210801917,686,CadastrarNovoAssociado,200,,Thread Group 1-57,text,true,,245,260,184,184,http://localhost:8080/assingAssociate,685,STFBSBC044602-L,0,1
1638210801931,693,CadastrarNovoAssociado,200,,Thread Group 1-60,text,true,,245,260,186,186,http://localhost:8080/assingAssociate,693,STFBSBC044602-L,0,1
1638210801650,986,CadastrarNovoAssociado,200,,Thread Group 1-4,text,true,,245,260,188,188,http://localhost:8080/assingAssociate,985,STFBSBC044602-L,0,1
1638210802432,208,CadastrarNovoAssociado,200,,Thread Group 1-160,text,true,,245,260,187,187,http://localhost:8080/assingAssociate,208,STFBSBC044602-L,0,1
1638210801989,659,CadastrarNovoAssociado,200,,Thread Group 1-71,text,true,,245,260,186,186,http://localhost:8080/assingAssociate,657,STFBSBC044602-L,0,1
1638210801731,921,CadastrarNovoAssociado,200,,Thread Group 1-20,text,true,,245,260,185,185,http://localhost:8080/assingAssociate,919,STFBSBC044602-L,0,1
1638210801849,810,CadastrarNovoAssociado,200,,Thread Group 1-42,text,true,,245,260,184,184,http://localhost:8080/assingAssociate,810,STFBSBC044602-L,0,1
1638210801752,914,CadastrarNovoAssociado,200,,Thread Group 1-22,text,true,,245,260,183,183,http://localhost:8080/assingAssociate,914,STFBSBC044602-L,0,0
1638210801670,997,CadastrarNovoAssociado,200,,Thread Group 1-8,text,true,,245,260,182,182,http://localhost:8080/assingAssociate,996,STFBSBC044602-L,0,0
1638210801648,1026,CadastrarNovoAssociado,200,,Thread Group 1-2,text,true,,245,260,181,181,http://localhost:8080/assingAssociate,1026,STFBSBC044602-L,0,1
1638210802563,116,CadastrarNovoAssociado,200,,Thread Group 1-186,text,true,,245,260,180,180,http://localhost:8080/assingAssociate,116,STFBSBC044602-L,0,0
1638210802548,137,CadastrarNovoAssociado,200,,Thread Group 1-183,text,true,,245,260,179,179,http://localhost:8080/assingAssociate,137,STFBSBC044602-L,0,1
1638210802528,158,CadastrarNovoAssociado,200,,Thread Group 1-179,text,true,,245,260,178,178,http://localhost:8080/assingAssociate,158,STFBSBC044602-L,0,1
1638210802380,311,CadastrarNovoAssociado,200,,Thread Group 1-149,text,true,,245,260,177,177,http://localhost:8080/assingAssociate,311,STFBSBC044602-L,0,1
1638210801697,998,CadastrarNovoAssociado,200,,Thread Group 1-13,text,true,,245,260,176,176,http://localhost:8080/assingAssociate,997,STFBSBC044602-L,0,1
1638210802422,296,CadastrarNovoAssociado,200,,Thread Group 1-158,text,true,,245,260,175,175,http://localhost:8080/assingAssociate,295,STFBSBC044602-L,0,2
1638210802010,712,CadastrarNovoAssociado,200,,Thread Group 1-76,text,true,,245,260,174,174,http://localhost:8080/assingAssociate,712,STFBSBC044602-L,0,2
